time,relative_time,step,negotiator,offer,responses,state,text,data,BoulwareTBNegotiator@0,ConcederTBNegotiator@1
0.0329585,0.47058823529411764,23,ConcederTBNegotiator@1,"(0, 7, 3, 'premium')",{},continuing,,,0.8245614035087719,0.17543859649122806
0.034032125,0.49019607843137253,24,BoulwareTBNegotiator@0,"(1, 10, 0, 'premium')",{},continuing,,,0.9707602339181286,0.029239766081871343
0.034032125,0.49019607843137253,24,ConcederTBNegotiator@1,"(0, 7, 3, 'premium')",{},continuing,,,0.8245614035087719,0.17543859649122806
0.035108041,0.5098039215686274,25,BoulwareTBNegotiator@0,"(1, 10, 1, 'premium')",{},continuing,,,0.9415204678362572,0.05847953216374269
0.035108041,0.5098039215686274,25,ConcederTBNegotiator@1,"(0, 7, 3, 'premium')",{},continuing,,,0.8245614035087719,0.17543859649122806
0.036183208,0.5294117647058824,26,BoulwareTBNegotiator@0,"(1, 10, 1, 'premium')",{},continuing,,,0.9415204678362572,0.05847953216374269
0.036183208,0.5294117647058824,26,ConcederTBNegotiator@1,"(1, 9, 0, 'standard')",{},continuing,,,0.8479532163742689,0.15204678362573099
0.037304333,0.5490196078431373,27,BoulwareTBNegotiator@0,"(2, 10, 1, 'premium')",{},continuing,,,0.9122807017543859,0.08771929824561403
0.037304333,0.5490196078431373,27,ConcederTBNegotiator@1,"(0, 9, 4, 'premium')",{},continuing,,,0.8538011695906432,0.14619883040935672
0.038389208,0.5686274509803921,28,BoulwareTBNegotiator@0,"(0, 10, 0, 'standard')",{},continuing,,,0.9064327485380117,0.0935672514619883
0.038389208,0.5686274509803921,28,ConcederTBNegotiator@1,"(0, 9, 4, 'premium')",{},continuing,,,0.8538011695906432,0.14619883040935672
0.0394545,0.5882352941176471,29,BoulwareTBNegotiator@0,"(2, 9, 1, 'premium')",{},continuing,,,0.8830409356725145,0.11695906432748539
0.0394545,0.5882352941176471,29,ConcederTBNegotiator@1,"(0, 9, 4, 'premium')",{},continuing,,,0.8538011695906432,0.14619883040935672
0.040542208,0.6078431372549019,30,BoulwareTBNegotiator@0,"(1, 10, 0, 'standard')",{'BoulwareTBNegotiator@0': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.8771929824561403,0.12280701754385964
